CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
30736353030079	Orange	Saddleback Valley Unified	Silverado High	0	0	0	0	0	0	0	0	0	0	1011
30736353030244	Orange	Saddleback Valley Unified	Laguna Hills High	39	0	20	2	12	3	128	9	0	213	1011
30736353030392	Orange	Saddleback Valley Unified	Trabuco Hills High	45	0	38	1	11	2	208	18	1	324	1011
30736353030509	Orange	Saddleback Valley Unified	Mira Monte High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
30736353034956	Orange	Saddleback Valley Unified	Mission Viejo High	51	1	22	2	4	7	243	7	0	337	1011
30736430102871	Orange	Tustin Unified	Arnold O. Beckman High	35	1	122	0	13	4	113	2	0	290	1011
30736433030590	Orange	Tustin Unified	Sycamore High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
30736433032109	Orange	Tustin Unified	Foothill High	31	2	18	1	4	2	160	2	0	220	1011
30736433032919	Orange	Tustin Unified	Hillview High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
30736433037553	Orange	Tustin Unified	Tustin High	86	0	25	2	7	4	37	0	0	161	1011
30736500000001	Orange	Irvine Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
30736500116046	Orange	Irvine Unified	Irvine Adult Transition Programs	0	0	0	0	0	0	0	0	0	0	1011
30736503030129	Orange	Irvine Unified	Creekside High	0	0	0	0	0	0	0	0	0	0	1011
30736503030152	Orange	Irvine Unified	Irvine High	14	0	89	1	8	2	60	2	3	179	1011
30736503030285	Orange	Irvine Unified	Woodbridge High	22	1	94	1	6	6	176	4	5	315	1011
30736503030467	Orange	Irvine Unified	Alternative Education-San Joaquin High	0	0	0	0	0	0	0	0	0	0	1011
30736503030657	Orange	Irvine Unified	Northwood High	15	0	191	0	9	3	136	5	3	362	1011
30736503035102	Orange	Irvine Unified	University High	22	0	230	1	9	10	124	1	12	409	1011
30739240000001	Orange	Los Alamitos Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
30739243030343	Orange	Los Alamitos Unified	Laurel High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
30739243033917	Orange	Los Alamitos Unified	Los Alamitos High	56	2	88	3	12	16	316	11	0	504	1011
31103143130101	Placer	Placer County Office of Education	Placer County Court Schools	0	0	0	0	0	0	0	0	0	0	1011
31103143130259	Placer	Placer County Office of Education	Placer County Community Schools	0	0	0	0	0	0	0	0	0	0	1011
31667950119214	Placer	Colfax Elementary	CORE Placer Charter	0	0	0	0	0	0	0	0	0	0	1011
31668940102293	Placer	Placer Union High	Foresthill High	2	0	0	0	1	0	10	0	0	13	1011
31668943130135	Placer	Placer Union High	Maidu High Independent Study	0	0	0	0	0	0	4	0	0	4	1011
31668943131687	Placer	Placer Union High	Chana High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
31668943131851	Placer	Placer Union High	Colfax High	4	0	0	0	0	0	82	1	0	87	1011
31668943132453	Placer	Placer Union High	Del Oro High	18	2	6	1	1	0	149	8	0	185	1011
31668943135704	Placer	Placer Union High	Placer High	7	1	3	0	1	0	94	4	0	110	1011
31669280116459	Placer	Roseville Joint Union High	Antelope High	22	1	22	0	10	17	104	10	0	186	1011
31669283130119	Placer	Roseville Joint Union High	Independence High (Alternative)	0	0	0	0	0	0	5	0	0	5	1011
31669283130176	Placer	Roseville Joint Union High	Woodcreek High	29	1	15	1	7	6	235	20	0	314	1011
31669283130184	Placer	Roseville Joint Union High	Granite Bay High	29	0	30	1	5	2	283	30	0	380	1011
31669283130309	Placer	Roseville Joint Union High	Adelante High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
31669283135308	Placer	Roseville Joint Union High	Oakmont High	13	2	18	0	2	5	130	13	1	184	1011
31669283136504	Placer	Roseville Joint Union High	Roseville High	48	0	12	1	9	10	171	9	1	261	1011
31669443130010	Placer	Tahoe-Truckee Joint Unified	North Tahoe High	5	0	1	0	0	0	27	0	0	33	1011
31669443130077	Placer	Tahoe-Truckee Joint Unified	Sierra High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
31669443130192	Placer	Tahoe-Truckee Joint Unified	Cold Stream Alternative	0	0	0	0	0	0	0	0	0	0	1011
31669443138500	Placer	Tahoe-Truckee Joint Unified	Tahoe Truckee High	10	0	0	0	0	1	91	1	0	103	1011
31669510122507	Placer	Western Placer Unified	Partnerships for Student-Centered Learning	4	0	0	0	0	0	9	0	0	13	1011
31669513130036	Placer	Western Placer Unified	Phoenix High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
31669513130168	Placer	Western Placer Unified	Horizon Charter	2	0	0	0	0	0	9	0	1	12	1011
31669513134657	Placer	Western Placer Unified	Lincoln High	13	1	8	1	2	0	80	1	0	106	1011
31750850108084	Placer	Rocklin Unified	Whitney High	26	2	15	0	10	4	131	8	0	196	1011
31750853130150	Placer	Rocklin Unified	Rocklin High	45	1	18	0	7	0	228	8	0	307	1011
31750853130200	Placer	Rocklin Unified	Victory High	0	0	0	0	0	0	0	0	0	0	1011
31750853130218	Placer	Rocklin Unified	Rocklin Alternative Education Center	0	0	0	0	0	0	1	0	0	1	1011
32669693230034	Plumas	Plumas Unified	Almanor High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
32669693230083	Plumas	Plumas Unified	Plumas Charter	0	0	0	0	0	0	0	0	0	0	1011
32669693232006	Plumas	Plumas Unified	Chester Junior/Senior High	1	1	0	0	0	0	22	0	0	24	1011
32669693233509	Plumas	Plumas Unified	Greenville Junior/Senior High	0	2	0	0	0	0	4	0	0	6	1011
32669693235603	Plumas	Plumas Unified	Portola Junior/Senior High	10	0	1	0	0	0	28	0	0	39	1011
32669693236007	Plumas	Plumas Unified	Quincy Junior/Senior High	1	0	0	0	0	0	13	0	0	14	1011
32669696031470	Plumas	Plumas Unified	Pioneer/Quincy Elementary	0	0	0	0	0	0	0	0	0	0	1011
33103300110833	Riverside	Riverside County Office of Education	River Springs Charter	6	0	0	0	0	0	12	1	0	19	1011
33103303330123	Riverside	Riverside County Office of Education	Riverside County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1011
33103303330404	Riverside	Riverside County Office of Education	Riverside County Opportunity	0	0	0	0	0	0	0	0	0	0	1011
33103303331055	Riverside	Riverside County Office of Education	Riverside County Community	0	0	0	0	0	0	0	0	0	0	1011
33103306069207	Riverside	Riverside County Office of Education	Riverside County Special Education	0	0	0	0	0	0	0	0	0	0	1011
33316253330834	Riverside	California School for the Deaf-Riverside (State Sp	California School for the Deaf-Riverside	0	0	0	0	0	0	0	0	0	0	1011
33669770000001	Riverside	Alvord Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33669773330008	Riverside	Alvord Unified	La Sierra High	113	1	27	2	18	10	63	5	0	239	1011
33669773334299	Riverside	Alvord Unified	Norte Vista High	94	0	2	1	1	0	10	1	0	109	1011
33669773337128	Riverside	Alvord Unified	Alvord Continuation High	0	0	0	0	0	0	0	0	0	0	1011
33669853330214	Riverside	Banning Unified	Banning High	29	1	18	1	2	6	8	0	0	65	1011
33669853330222	Riverside	Banning Unified	New Horizon High	0	0	0	0	0	0	0	0	0	0	1011
33669853330974	Riverside	Banning Unified	Banning Independent Study	0	0	0	0	0	0	0	0	0	0	1011
33669930000001	Riverside	Beaumont Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33669933330479	Riverside	Beaumont Unified	Beaumont Senior High	49	0	17	1	3	2	38	1	0	111	1011
33669933330842	Riverside	Beaumont Unified	Glen View High	0	0	0	0	0	0	0	0	0	0	1011
33670330000001	Riverside	Corona-Norco Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33670330110106	Riverside	Corona-Norco Unified	Orange Grove High	0	0	0	0	0	0	0	0	0	0	1011
33670330110627	Riverside	Corona-Norco Unified	Eleanor Roosevelt High	116	2	67	0	24	45	58	1	9	322	1011
33670330110759	Riverside	Corona-Norco Unified	John F. Kennedy High	29	0	7	0	6	14	51	0	3	110	1011
33670333330131	Riverside	Corona-Norco Unified	Corona-Norco Alternative	1	0	0	0	0	0	1	0	0	2	1011
33670333330446	Riverside	Corona-Norco Unified	Centennial High	129	1	53	0	14	40	99	2	3	341	1011
33670333330586	Riverside	Corona-Norco Unified	Lee V. Pollard High	1	0	0	0	0	0	1	0	0	2	1011
33670333330602	Riverside	Corona-Norco Unified	Corona Vista High	2	0	0	0	0	0	0	0	0	2	1011
33670333330701	Riverside	Corona-Norco Unified	Santiago High	136	3	47	0	17	33	246	2	4	488	1011
33670333331600	Riverside	Corona-Norco Unified	Corona High	109	1	13	2	9	8	99	0	3	244	1011
33670333334232	Riverside	Corona-Norco Unified	Norco High	41	0	7	0	2	4	97	0	3	154	1011
33670580114504	Riverside	Desert Sands Unified	Summit High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
33670580118885	Riverside	Desert Sands Unified	Shadow Hills High	0	0	0	0	0	0	0	0	0	0	1011
33670583330388	Riverside	Desert Sands Unified	Palm Desert High	38	3	13	0	7	5	139	1	0	206	1011
33670583330669	Riverside	Desert Sands Unified	La Quinta High	99	0	7	0	7	6	131	2	0	252	1011
33670583330909	Riverside	Desert Sands Unified	Horizon	1	0	0	0	0	0	0	0	0	1	1011
33670583331113	Riverside	Desert Sands Unified	Amistad High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
33670583333192	Riverside	Desert Sands Unified	Indio High	122	0	1	0	0	3	8	0	0	134	1011
33670820106716	Riverside	Hemet Unified	Hamilton High	2	0	0	0	0	0	14	0	0	16	1011
33670820113159	Riverside	Hemet Unified	Tahquitz High	38	0	3	0	3	10	19	1	0	74	1011
33670820115162	Riverside	Hemet Unified	Hemet Academy for Applied Academics and Technology	1	0	0	0	0	1	3	0	0	5	1011
33670823330065	Riverside	Hemet Unified	Alessandro High	1	0	0	0	0	0	0	0	0	1	1011
33670823330503	Riverside	Hemet Unified	Helen Hunt Jackson Alternative High	0	0	0	0	0	0	1	0	0	1	1011
33670823330537	Riverside	Hemet Unified	West Valley High	32	2	5	3	5	12	25	1	0	85	1011
33670823332673	Riverside	Hemet Unified	Hemet High	36	1	10	0	0	6	78	0	0	131	1011
33670900000001	Riverside	Jurupa Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33670900114157	Riverside	Jurupa Unified	Patriot High	91	0	7	0	9	10	38	0	0	155	1011
33670903330412	Riverside	Jurupa Unified	Jurupa Valley High	68	0	1	0	0	0	13	0	0	82	1011
33670903334687	Riverside	Jurupa Unified	Nueva Vista Continuation High	2	0	0	0	0	0	0	0	0	2	1011
33670903337136	Riverside	Jurupa Unified	Rubidoux High	117	0	2	1	1	5	13	0	0	139	1011
33671160109843	Riverside	Menifee Union Elementary	Santa Rosa Academy	0	0	0	0	0	0	0	0	0	0	1011
33671240000001	Riverside	Moreno Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33671240105940	Riverside	Moreno Valley Unified	Alessandro	0	0	0	0	0	0	0	0	0	0	1011
33671243330396	Riverside	Moreno Valley Unified	Canyon Springs High	60	0	10	0	5	36	41	1	0	153	1011
33671243330438	Riverside	Moreno Valley Unified	Valley View High	55	0	4	0	2	16	29	1	1	108	1011
33671243330800	Riverside	Moreno Valley Unified	Bayside Community Day	0	0	0	0	0	0	0	0	0	0	1011
33671243331071	Riverside	Moreno Valley Unified	Vista del Lago High	61	1	9	1	5	13	14	0	1	105	1011
33671243333762	Riverside	Moreno Valley Unified	March Mountain High	0	0	0	0	0	0	0	0	0	0	1011
33671243333770	Riverside	Moreno Valley Unified	Moreno Valley High	87	0	6	2	3	24	9	0	0	131	1011
33671573331014	Riverside	Nuview Union	Nuview Bridge Early College High	35	0	1	1	0	5	17	0	0	59	1011
33671730000001	Riverside	Palm Springs Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33671733330578	Riverside	Palm Springs Unified	Cathedral City High	97	0	2	0	12	4	14	0	0	129	1011
33671733330818	Riverside	Palm Springs Unified	Desert Hot Springs High	45	0	1	1	1	6	8	0	0	62	1011
33671733331121	Riverside	Palm Springs Unified	Mt. San Jacinto High	0	0	0	0	0	0	0	0	0	0	1011
33671733335130	Riverside	Palm Springs Unified	Palm Springs High	41	1	12	0	4	10	66	1	0	135	1011
33671813331139	Riverside	Palo Verde Unified	Twin Palms Continuation	0	0	0	0	0	0	0	0	0	0	1011
33671813335759	Riverside	Palo Verde Unified	Palo Verde High	18	0	1	0	0	0	15	0	0	34	1011
33672070000001	Riverside	Perris Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33672070101170	Riverside	Perris Union High	California Military Institute	4	0	0	0	0	0	0	0	0	4	1011
33672070113191	Riverside	Perris Union High	Heritage High	72	2	5	2	9	17	56	0	0	163	1011
33672073330172	Riverside	Perris Union High	Perris Lake High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
33672073330693	Riverside	Perris Union High	Choice 2000 On-Line	1	0	0	0	0	0	0	0	0	1	1011
33672073330727	Riverside	Perris Union High	Paloma Valley High	48	1	7	1	13	5	73	0	0	148	1011
33672073335973	Riverside	Perris Union High	Perris High	89	0	2	0	1	18	5	0	0	115	1011
33672150000001	Riverside	Riverside Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	0	0	0	1	1011
33672150106526	Riverside	Riverside Unified	Gateway to College Early College High	0	0	0	0	0	0	0	0	0	0	1011
33672150115709	Riverside	Riverside Unified	Riverside Virtual	1	0	0	0	0	0	1	0	0	2	1011
33672153330024	Riverside	Riverside Unified	Arlington High	82	0	11	1	4	8	50	0	0	156	1011
33672153330362	Riverside	Riverside Unified	Summit View Independent Study	1	0	0	0	0	1	0	0	0	2	1011
33672153330511	Riverside	Riverside Unified	Opportunity Program	0	0	0	0	0	0	0	0	0	0	1011
33672153330677	Riverside	Riverside Unified	Raincross High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
33672153330859	Riverside	Riverside Unified	Martin Luther King Jr. High	59	0	31	1	8	21	144	2	3	269	1011
33672153334406	Riverside	Riverside Unified	John W. North High	65	1	25	1	4	22	46	1	1	166	1011
33672153336237	Riverside	Riverside Unified	Polytechnic High	55	1	13	1	3	12	120	3	0	208	1011
33672153336492	Riverside	Riverside Unified	Ramona High	82	0	5	2	0	7	23	2	1	122	1011
33672153336955	Riverside	Riverside Unified	Abraham Lincoln Continuation	0	0	0	0	0	0	0	0	0	0	1011
33672493331006	Riverside	San Jacinto Unified	Mountain Heights Academy	0	0	0	0	0	0	0	0	0	0	1011
33672493337649	Riverside	San Jacinto Unified	Mountain View High	0	0	0	0	0	0	0	0	0	0	1011
33672493337656	Riverside	San Jacinto Unified	San Jacinto High	63	2	2	0	5	6	22	2	0	102	1011
33672496114748	Riverside	San Jacinto Unified	San Jacinto Valley Academy	0	0	0	0	0	0	0	0	0	0	1011
33736760100255	Riverside	Coachella Valley Unified	Desert Mirage High	139	0	1	0	0	1	1	0	0	142	1011
33736763330032	Riverside	Coachella Valley Unified	La Familia Continuation High	0	0	0	0	0	0	0	0	0	0	1011
33736763330354	Riverside	Coachella Valley Unified	West Shores High	1	0	0	0	0	0	0	0	0	1	1011
33736763330990	Riverside	Coachella Valley Unified	Coachella Valley High	134	0	1	0	1	2	0	0	0	138	1011
33751760000001	Riverside	Lake Elsinore Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33751760107920	Riverside	Lake Elsinore Unified	Lakeside High	49	0	3	0	0	9	35	5	0	101	1011
33751760116343	Riverside	Lake Elsinore Unified	Keith McCarthy Academy	0	0	0	0	0	0	0	0	0	0	1011
33751763330115	Riverside	Lake Elsinore Unified	Ortega High	0	0	0	0	0	0	0	0	0	0	1011
33751763330487	Riverside	Lake Elsinore Unified	Temescal Canyon High	32	2	7	1	0	11	67	3	0	123	1011
33751763330750	Riverside	Lake Elsinore Unified	Tri-Valley Community Day	0	0	0	0	0	0	0	0	0	0	1011
33751763330792	Riverside	Lake Elsinore Unified	Gordon Kiefer Independent Study	0	0	0	0	0	0	0	0	0	0	1011
33751763332350	Riverside	Lake Elsinore Unified	Elsinore High	69	2	2	1	0	8	84	8	0	174	1011
33751920000001	Riverside	Temecula Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33751920105734	Riverside	Temecula Valley Unified	Great Oak High	95	3	32	0	44	20	253	16	5	468	1011
33751923330370	Riverside	Temecula Valley Unified	Temecula Valley High	68	2	19	0	16	14	207	9	0	335	1011
33751923330495	Riverside	Temecula Valley Unified	Rancho Vista High	0	0	1	0	0	0	0	0	0	1	1011
33751923330636	Riverside	Temecula Valley Unified	Susan H. Nelson	1	0	0	0	0	0	0	0	0	1	1011
33751923330743	Riverside	Temecula Valley Unified	Chaparral High	71	1	20	3	32	24	180	7	8	346	1011
33751923330917	Riverside	Temecula Valley Unified	Temecula Preparatory	5	0	1	0	0	3	20	4	0	33	1011
33752000100420	Riverside	Murrieta Valley Unified	Vista Murrieta High	65	1	10	0	17	13	97	12	0	215	1011
33752000102079	Riverside	Murrieta Valley Unified	Tenaja Canyon Academy	0	0	0	0	0	0	0	0	0	0	1011
33752000118794	Riverside	Murrieta Valley Unified	Murrieta Mesa High	0	0	0	0	0	0	0	0	0	0	1011
33752003330529	Riverside	Murrieta Valley Unified	Murrieta Valley High	40	1	7	0	6	11	150	6	2	223	1011
33752003330644	Riverside	Murrieta Valley Unified	Creekside High	0	0	0	0	0	0	0	0	0	0	1011
33752420000001	Riverside	Val Verde Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
33752420109108	Riverside	Val Verde Unified	Citrus Hill High	123	0	2	0	1	20	18	5	0	169	1011
33752423330552	Riverside	Val Verde Unified	Rancho Verde High	118	0	15	2	11	43	16	2	0	207	1011
33752423330560	Riverside	Val Verde Unified	Val Verde High	0	0	0	0	0	0	0	0	0	0	1011
34103480106229	Sacramento	Sacramento County Office of Education	Palmiter Special Education	0	0	0	0	0	0	0	0	0	0	1011
34103480106237	Sacramento	Sacramento County Office of Education	Elinor Lincoln Hickey Jr./Sr. High	0	0	0	0	0	1	0	0	0	1	1011
34103480106245	Sacramento	Sacramento County Office of Education	North Area Community	0	0	0	0	0	0	0	0	0	0	1011
34103480106278	Sacramento	Sacramento County Office of Education	El Centro Jr./Sr. High	0	0	0	0	0	1	0	0	0	1	1011
34103480118745	Sacramento	Sacramento County Office of Education	Gerber Jr./Sr. High	0	0	0	0	0	0	0	0	0	0	1011
34673140000001	Sacramento	Elk Grove Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
34673140105916	Sacramento	Elk Grove Unified	Monterey Trail High	46	1	95	11	25	35	20	9	0	242	1011
34673140108753	Sacramento	Elk Grove Unified	Pleasant Grove High	30	2	55	5	14	19	121	8	0	254	1011
34673140116897	Sacramento	Elk Grove Unified	Cosumnes Oaks High	13	0	16	1	13	12	33	5	0	93	1011
34673143430170	Sacramento	Elk Grove Unified	Valley High	47	0	65	3	10	29	8	1	0	163	1011
34673143430311	Sacramento	Elk Grove Unified	Calvine High	0	0	0	0	0	0	0	0	0	0	1011
34673143430329	Sacramento	Elk Grove Unified	Rio Cazadero High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
34673143430352	Sacramento	Elk Grove Unified	Las Flores High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
34673143430477	Sacramento	Elk Grove Unified	Florin High	19	0	92	4	6	8	14	1	0	144	1011
34673143430592	Sacramento	Elk Grove Unified	Laguna Creek High	18	1	55	4	22	29	42	4	0	175	1011
34673143430618	Sacramento	Elk Grove Unified	Sheldon High	27	0	83	2	17	24	63	7	0	223	1011
34673143430873	Sacramento	Elk Grove Unified	Franklin High	49	1	111	5	36	44	105	17	0	368	1011
34673143432002	Sacramento	Elk Grove Unified	Daylor (William) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
34673143432572	Sacramento	Elk Grove Unified	Elk Grove High	31	3	25	8	7	12	128	7	0	221	1011
34673146112254	Sacramento	Elk Grove Unified	Elk Grove Charter	0	0	0	0	0	0	0	0	0	0	1011
34673300000001	Sacramento	Folsom-Cordova Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
34673300113571	Sacramento	Folsom-Cordova Unified	Vista del Lago High	10	1	21	0	0	2	119	8	0	161	1011
34673303430501	Sacramento	Folsom-Cordova Unified	Walnutwood High (Independent Study)	0	0	0	0	0	0	0	0	0	0	1011
34673303430709	Sacramento	Folsom-Cordova Unified	Folsom Lake High	0	0	0	0	0	0	0	0	0	0	1011
34673303431533	Sacramento	Folsom-Cordova Unified	Cordova High	9	0	10	1	6	17	59	1	0	103	1011
34673303433216	Sacramento	Folsom-Cordova Unified	Folsom High	13	1	38	1	6	3	153	0	0	215	1011
34673303434792	Sacramento	Folsom-Cordova Unified	Kinney High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
34673306033195	Sacramento	Folsom-Cordova Unified	Kitty Hawk	0	0	0	0	0	0	0	0	0	0	1011
34673553432903	Sacramento	Galt Joint Union High	Estrellita Continuation High	0	0	0	0	0	0	0	0	0	0	1011
34673553433471	Sacramento	Galt Joint Union High	Galt High	52	2	6	1	3	3	99	1	0	167	1011
34674133430469	Sacramento	River Delta Joint Unified	River Delta High/Elementary (Alternative)	1	0	0	0	0	0	0	0	0	1	1011
34674133430550	Sacramento	River Delta Joint Unified	Mokelumne High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
34674134835302	Sacramento	River Delta Joint Unified	Rio Vista High	17	0	1	1	2	2	43	0	0	66	1011
34674135731708	Sacramento	River Delta Joint Unified	Delta High	18	0	1	0	0	0	14	0	1	34	1011
34674390000001	Sacramento	Sacramento City Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
34674390101881	Sacramento	Sacramento City Unified	New Technology High	0	0	0	0	0	1	2	0	0	3	1011
34674390101899	Sacramento	Sacramento City Unified	George Washington Carver School of Arts and Scienc	0	0	0	0	0	0	0	0	0	0	1011
34674390101907	Sacramento	Sacramento City Unified	The MET	1	0	0	0	0	0	0	0	0	1	1011
34674390101972	Sacramento	Sacramento City Unified	Rosemont High	22	0	14	0	6	4	28	7	0	81	1011
34674390102038	Sacramento	Sacramento City Unified	Sacramento Charter High	45	1	9	2	0	91	7	9	0	164	1011
34674390108951	Sacramento	Sacramento City Unified	Arthur A. Benjamin Health Professions High	6	0	4	0	1	3	5	0	0	19	1011
34674390114546	Sacramento	Sacramento City Unified	School of Engineering & Sciences	0	0	6	0	0	1	4	0	0	11	1011
34674393430154	Sacramento	Sacramento City Unified	American Legion High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
34674393430519	Sacramento	Sacramento City Unified	Capital City Independent Study	0	0	0	0	0	0	0	0	0	0	1011
34674393430865	Sacramento	Sacramento City Unified	West Campus	28	1	47	1	2	2	26	5	0	112	1011
34674393431012	Sacramento	Sacramento City Unified	Luther Burbank High	28	0	111	5	0	10	5	5	0	164	1011
34674393434636	Sacramento	Sacramento City Unified	Hiram W. Johnson High	13	1	35	0	0	4	4	2	0	59	1011
34674393434768	Sacramento	Sacramento City Unified	John F. Kennedy High	7	0	38	0	3	4	7	2	0	61	1011
34674393435419	Sacramento	Sacramento City Unified	C. K. McClatchy High	23	0	55	0	0	3	34	10	0	125	1011
34674470000001	Sacramento	San Juan Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
34674473430048	Sacramento	San Juan Unified	Mesa Verde High	10	0	4	2	7	4	45	0	0	72	1011
34674473430097	Sacramento	San Juan Unified	La Entrada Continuation High	0	0	0	0	0	0	0	0	0	0	1011
34674473430386	Sacramento	San Juan Unified	El Sereno Alternative Education	1	0	0	0	0	0	0	0	0	1	1011
34674473430394	Sacramento	San Juan Unified	La Vista Center	0	0	0	0	0	0	0	0	0	0	1011
34674473430493	Sacramento	San Juan Unified	Bella Vista High	8	1	15	1	5	2	128	0	0	160	1011
34674473430691	Sacramento	San Juan Unified	Options for Youth-San Juan	2	0	0	1	0	2	6	0	0	11	1011
34674473430717	Sacramento	San Juan Unified	Visions In Education	2	0	1	0	1	1	16	1	0	22	1011
34674473430758	Sacramento	San Juan Unified	San Juan Choices Charter	0	0	0	0	0	0	6	0	0	6	1011
34674473431111	Sacramento	San Juan Unified	Casa Roble Fundamental High	9	5	7	0	0	1	117	0	0	139	1011
34674473432051	Sacramento	San Juan Unified	Del Campo High	14	3	2	0	1	3	113	0	0	136	1011
34674473432317	Sacramento	San Juan Unified	El Camino Fundamental High	23	1	14	0	7	13	139	2	0	199	1011
34674473432838	Sacramento	San Juan Unified	Encina Preparatory High	9	0	9	0	1	9	14	0	0	42	1011
34674473435930	Sacramento	San Juan Unified	Mira Loma High	4	2	52	2	2	7	55	0	0	124	1011
34674473436714	Sacramento	San Juan Unified	Rio Americano High	13	0	30	1	5	5	172	1	0	227	1011
34674473438504	Sacramento	San Juan Unified	San Juan High	2	0	1	0	0	0	8	0	0	11	1011
34674476034664	Sacramento	San Juan Unified	Laurel Ruff Center	0	0	0	0	0	0	0	0	0	0	1011
34739730106377	Sacramento	Center Joint Unified	Global College Prep Charter High	0	0	0	0	0	0	0	0	0	0	1011
34739733430378	Sacramento	Center Joint Unified	Center High	1	0	1	0	0	0	6	0	0	8	1011
34739733430451	Sacramento	Center Joint Unified	McClellan High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
34739733430816	Sacramento	Center Joint Unified	Antelope View Charter	0	0	0	0	0	0	0	0	0	0	1011
34752830000001	Sacramento	Natomas Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
34752830102236	Sacramento	Natomas Unified	Inderkum High	10	1	41	1	15	14	13	1	2	98	1011
34752830112425	Sacramento	Natomas Unified	Natomas Pacific Pathways Prep	4	0	15	0	4	14	7	1	0	45	1011
34752833430584	Sacramento	Natomas Unified	Natomas High	31	0	17	1	5	13	13	0	0	80	1011
34752833430626	Sacramento	Natomas Unified	Discovery High	1	0	0	0	0	0	0	0	0	1	1011
34752833430659	Sacramento	Natomas Unified	Natomas Charter	19	2	7	0	7	10	43	9	0	97	1011
34765050000001	Sacramento	Twin Rivers Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
34765050101832	Sacramento	Twin Rivers Unified	Futures High	0	0	0	0	0	0	20	0	0	20	1011
34765050108415	Sacramento	Twin Rivers Unified	Heritage Peak Charter	21	0	5	1	0	7	19	1	48	102	1011
34765050108837	Sacramento	Twin Rivers Unified	Community Collaborative Charter	0	0	0	0	0	0	0	0	0	0	1011
34765050114272	Sacramento	Twin Rivers Unified	SAVA: Sacramento Academic and Vocational Academy	0	0	0	0	0	0	0	0	0	0	1011
34765050114280	Sacramento	Twin Rivers Unified	California Aerospace Academy	0	0	0	0	0	0	0	0	0	0	1011
34765053430261	Sacramento	Twin Rivers Unified	Pacific Career and Technology High	0	0	0	0	0	0	0	0	0	0	1011
34765053430634	Sacramento	Twin Rivers Unified	Elwood J. Keema High	0	0	0	0	0	0	0	0	0	0	1011
34765053430881	Sacramento	Twin Rivers Unified	Vista Nueva Career and Technology High	0	0	0	0	0	0	0	0	0	0	1011
34765053433265	Sacramento	Twin Rivers Unified	Foothill High	11	0	13	2	4	6	18	1	0	55	1011
